course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga
15297,Princeton Valley Golf Course,Eau Claire,Wisconsin,2300 W Princeton Ave,54703,-91.4521127,44.8408559,9,Public,Open: 4/01 Closed: 10/01,4,9,36,3320,120,35.60,36,3025,114,34.10,36,2695,109,35.00
15298,Wild Ridge at Mill Run Golf Course,Eau Claire,Wisconsin,3905 Kane Rd,54703,-91.56924049999999,44.83776899999999,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7034,133,73.50,72,6607,128,71.60,72,5280,120,70.30
15299,Hickory Hills Golf Course,Eau Claire,Wisconsin,E4080 Hickory Rd,54701,-91.44508839999999,44.7129825,18,Public,Open: 5/01 Closed: 10/15,5,10,33,2385,96,31.20,33,2292,94,30.80,33,1892,94,30.60
15308,Quit-Qui-Oc Golf Club,Elkhart Lake,Wisconsin,500 Quit-Qui-Oc Ln,53020,-88.0119046,43.82521149999999,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,70,6178,119,69.60,70,5969,117,68.70,71,5134,109,64.90
15309,East/South at Evergreen Golf Club,Elkhorn,Wisconsin,Hwy 67 No,53121,-88.54354649999999,42.6727927,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6537,127,71.90,72,6092,123,69.80,72,5284,120,70.60
15310,East/North at Evergreen Golf Club,Elkhorn,Wisconsin,Hwy 67 No,53121,-88.54354649999999,42.6727927,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6306,125,70.90,72,5960,122,69.40,72,5343,121,71.30
15311,South/North at Evergreen Golf Club,Elkhorn,Wisconsin,Hwy 67 No,53121,-88.54354649999999,42.6727927,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6541,128,71.80,72,6170,125,70.00,72,5435,123,71.50
15313,Ellsworth Country Club,Ellsworth,Wisconsin,Golf Course Ln,54011,-92.48433589999999,44.7525424,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3111,114,34.30,36,3015,112,33.70,36,2576,106,32.30
15315,Evansville Country Club,Evansville,Wisconsin,Route 1 Cemetery Rd,53536,-89.2893067,42.7877456,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6559,127,71.00,72,6254,124,67.70,72,5266,122,70.30
15317,Peninsula State Park Golf Course,Fish Creek,Wisconsin,Hwy 42,54212,-87.24662479999999,45.1276558,18,Public,Open: 5/01 Closed: 10/15,5,10,71,6266,122,69.20,71,5928,118,67.50,72,5428,121,70.30
15319,White/Blue at Rolling Meadows Golf Course,Fond du Lac,Wisconsin,560 W Rolling Meadows Dr,54937,-88.47653849999999,43.7546836,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6962,128,73.40,72,6424,124,70.90,72,5177,118,69.70
15320,Blue/Red at Rolling Meadows Golf Course,Fond du Lac,Wisconsin,560 W Rolling Meadows Dr,54937,-88.47653849999999,43.7546836,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6988,129,73.50,72,6483,124,71.20,72,5406,121,71.00
15322,Red/White at Rolling Meadows Golf Course,Fond du Lac,Wisconsin,560 W Rolling Meadows Dr,54937,-88.47653849999999,43.7546836,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6990,129,73.50,72,6511,125,71.30,72,5211,118,69.90
15323,South Hills Golf & Country Club,Fond du Lac,Wisconsin,1175 Fond du Lac Ave,54935,-88.4112907,43.752891,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6378,124,70.30,71,6174,122,69.60,72,5494,123,72.00
15325,Whispering Springs Golf Club,Fond du Lac,Wisconsin,380 Whispering Springs Dr,54935,-88.3728342,43.7895058,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6960,134,73.90,72,6523,126,71.80,72,5207,122,70.30
15326,Abbey Springs Golf Course,Fontana,Wisconsin,S Shore Dr Route 1,53125,-88.4930948,42.5961619,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6468,133,71.40,72,6111,131,70.10,75,5341,129,72.40
15327,Big Foot Country Club,Fontana,Wisconsin,770 Shabbona Dr,53125,-88.57521,42.542048,18,Private,Open: 4/01 Closed: 11/01,4,10,73,6656,137,73.40,73,6428,134,72.30,76,5735,121,69.80
15329,Koshkonong Mounds Country Club,Fort Atkinson,Wisconsin,W7670 Koshkonong Mounds Rd,53538,-88.912308,42.8739796,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6431,121,70.00,71,6170,119,68.70,72,5813,121,72.10
15331,Oakwood Park Golf Course,Franklin,Wisconsin,3620 W Oakwood Rd,53132,-87.96222829999999,42.8586889,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7008,121,72.50,72,6658,118,71.40,72,6179,123,74.40
15332,Tuckaway Country Club,Franklin,Wisconsin,6901 W Drexel Ave,53132,-88.0057298,42.8939679,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6941,132,73.60,72,6584,128,72.00,74,5878,128,73.90
15337,Red/White at Lake Park Golf Club,Germantown,Wisconsin,N112W17300 Mequon Rd,53022,-88.1248398,43.2216777,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7048,131,73.60,72,6546,126,71.30,72,6069,129,74.60
15338,White/Blue at Lake Park Golf Club,Germantown,Wisconsin,N112W17300 Mequon Rd,53022,-88.1248398,43.2216777,18,Public,Open: 4/01 Closed: 11/01,4,10,75,6820,126,72.90,75,6473,122,71.30,75,6068,127,74.80
15341,Blue/Red at Lake Park Golf Club,Germantown,Wisconsin,N112W17300 Mequon Rd,53022,-88.1248398,43.2216777,18,Public,Open: 4/01 Closed: 11/01,4,10,73,6672,126,71.90,73,6315,122,70.40,73,5875,124,73.60
15342,Glen Hills Golf Club,Glenwood City,Wisconsin,3127 Campground Ln,54013,-92.17073459999999,45.0008158,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3353,122,35.90,36,3140,118,35.00,36,2579,108,32.40
15344,Fire Ridge Golf Club,Grafton,Wisconsin,2241 Hwy W,53024,-87.9289093,43.3560714,18,Semi-Private,Open: 3/01 Closed: 11/30,3,11,72,7049,136,74.50,72,6408,128,71.50,72,5487,126,72.30
15347,Green Bay Country Club,Green Bay,Wisconsin,2400 Klondike Rd,54311,-87.9613327,44.4494675,18,Private,Open: 4/01 Closed: 10/31,4,10,72,7019,138,74.10,72,6607,132,72.00,72,4981,121,70.00
15348,Oneida Golf & Riding Club,Green Bay,Wisconsin,207 Country Club Rd,54313,-88.1097289,44.5353388,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6522,131,71.80,72,5726,124,68.10,74,5585,126,71.90
15353,Woodlands at Lawsonia Golf Course,Green Lake,Wisconsin,W2615 S Valley View Dr,54941,-89.0125379,43.8291742,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6618,129,71.50,72,6150,125,69.50,72,5106,120,69.10
15354,Links at Lawsonia Golf Course,Green Lake,Wisconsin,W2615 S Valley View Dr,54941,-89.0125379,43.8291742,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6764,130,72.80,72,6466,128,71.50,71,5078,114,68.90
15358,Garden/Spring at Wander Springs Golf Course,Greenleaf,Wisconsin,4342 Wayside Rd,54126,-87.9139095,44.2549138,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6580,120,70.90,72,6186,116,68.90,72,5390,114,69.70
15360,Whitnall Park Golf Course,Hales Corners,Wisconsin,5879 S 92nd St,53130,-88.02902189999999,42.9370541,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6335,118,69.60,71,6115,116,68.60,74,5879,120,72.60
15361,Hammond Golf Club,Hammond,Wisconsin,450 Davis St,54015,-92.4354015,44.9817229,9,Semi-Private,Open: 3/01 Closed: 11/01,3,10,35,3109,118,34.70,36,3032,117,34.40,36,2504,114,34.10
15363,Pinewood Country Club,Harshaw,Wisconsin,4660 Lakewood Rd,54529,-89.67168009999999,45.69069140000001,18,Public,Open: 4/01 Closed: 10/31,4,10,69,6245,123,69.80,69,5900,120,68.30,72,4854,115,67.70
15364,Washington County Golf Course,Hartford,Wisconsin,6439 Clover Rd,53027,-88.3548197,43.3380817,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7007,130,73.10,72,6587,126,71.20,72,5200,118,69.50
15368,Songbird Hills Golf Club,Hartland,Wisconsin,W259 N 8700 Hwy J,53029,-88.33831149999999,43.28268800000001,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5541,110,66.20,70,5354,108,65.40,70,5066,112,68.40
15369,Hayward National Golf Club,Hayward,Wisconsin,15986 W Fun Valley Rd,54843,-91.49263859999999,45.9785042,18,Public,Open: 4/15 Closed: 10/20,4,10,71,6327,123,71.00,71,6036,120,69.70,71,5253,112,66.10
15370,Ross' Teal Wing Golf Club,Hayward,Wisconsin,12425 N Ross Rd,54843,-91.1012476,46.07926680000001,18,Resort,Open: 5/01 Closed: 10/20,5,10,72,6379,139,72.10,72,6142,136,71.00,72,5218,132,71.20
15371,Hayward Golf & Tennis Club,Hayward,Wisconsin,Route 10,54843,-89.52715189999999,44.5228996,18,Semi-Private,Open: 3/15 Closed: 11/01,3,10,72,6685,125,71.80,72,6409,122,70.60,72,5200,119,70.00
15376,Drugan's Castle Mound,Holmen,Wisconsin,W7665 Sylvester Rd,54636,-91.2880741,44.0331356,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6492,120,70.70,72,6078,115,68.50,72,4852,110,67.50
15377,Rock River Hills Golf Club,Horicon,Wisconsin,Main St,53032,-88.6427569,43.4364017,18,Public,Open: 4/01 Closed: 10/31,4,10,70,6243,127,70.50,70,5923,123,69.00,70,5160,121,70.00
15380,Hudson Country Club,Hudson,Wisconsin,201 Carmichael Rd,54016,-92.7221251,44.96976859999999,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6435,129,71.00,71,6023,125,69.10,71,5074,127,69.10
15381,Troy Burne Golf Club,Hudson,Wisconsin,295 Lindsay Rd,54016,-92.741016,44.8967209,18,Public,year round,1,12,71,7003,140,74.80,71,6505,133,72.40,71,4932,122,69.60
15383,Glacier Wood Golf Club,Iola,Wisconsin,604 Water St,54945,-89.120468,44.515471,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6520,130,71.60,71,6112,126,69.70,71,5113,116,65.20
15387,Riverside Golf Course,Janesville,Wisconsin,2100 Golf Course Rd,53545,-89.0424306,42.7122164,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6508,123,70.70,72,6193,120,69.30,72,5069,116,68.90
15388,Meadow Springs Golf Club,Jefferson,Wisconsin,424 S Sanborn Ave,53549,-88.80254699999999,43.0015943,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6375,114,68.50,71,6068,109,65.50,71,4957,116,70.20
15389,White Birch at Brighton Dale Links,Kansasville,Wisconsin,830 248th Ave,53139,-88.11061629999999,42.6513533,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6977,130,73.30,72,6668,127,71.90,72,5859,126,73.20
15390,Red Pine at Brighton Dale Links,Kansasville,Wisconsin,830 248th Ave,53139,-88.11061629999999,42.6513533,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3505,132,72.80,36,3355,129,71.40,38,2851,134,75.40
15391,Blue Spruce at Brighton Dale Links,Kansasville,Wisconsin,830 248th Ave,53139,-88.11061629999999,42.6513533,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6687,129,72.00,72,6382,126,70.60,72,5628,125,72.10
15392,Irish Waters Golf Club,Kaukauna,Wisconsin,N4265 Murphy Rd,54130,-88.32440799999999,44.3922669,18,Public,Open: 3/01 Closed: 11/30,3,11,71,6043,114,68.90,71,5772,111,67.70,71,5142,112,69.30
15394,Fox Valley Golf Club,Kaukauna,Wisconsin,City Hwy UU,54130,-88.2742633,44.3568197,18,Private,Open: 4/01 Closed: 11/01,4,10,73,6582,123,71.00,73,6292,120,69.70,72,5624,120,71.80
15396,Kenosha Country Club,Kenosha,Wisconsin,500 13th Ave,53140,-87.8292821,42.6576059,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6479,132,72.10,70,6277,130,71.10,74,5705,132,73.70
15405,River at Blackwolf Run Golf Course,Kohler,Wisconsin,1111 W Riverside Dr,53044,-87.77918269999999,43.7314975,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6991,151,74.90,72,6607,146,73.20,72,5115,128,70.70
15406,Meadow Valleys at Blackwolf Run Golf Course,Kohler,Wisconsin,1111 W Riverside Dr,53044,-87.77918269999999,43.7314975,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,7142,143,74.70,72,6735,138,73.00,72,5065,125,69.50
15409,Forest Hills Public Golf Course,La Crosse,Wisconsin,600 Losey Blvd No,54601,-91.219415,43.817989,18,Public,Open: 4/01 Closed: 11/15,4,11,71,6063,123,69.30,71,5788,120,68.00,71,5275,119,70.40
15411,Brute at Grand Geneva Resort & Spa,Lake Geneva,Wisconsin,7036 Grand Geneva Way,53147,-88.40511769999999,42.6097253,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6997,136,73.80,72,6554,131,71.90,74,5244,129,70.00
15413,Trevino at Geneva National Golf Club,Lake Geneva,Wisconsin,1221 Geneva National Ave S,53147,-88.51702039999999,42.6004256,18,Semi-Private,Open: 4/01 Closed: 10/01,4,9,72,7116,135,74.20,72,6654,132,72.30,72,5261,123,69.90
15414,Gary Player Nine at Geneva National Golf Club,Lake Geneva,Wisconsin,1221 Geneva National Ave S,53147,-88.51702039999999,42.6004256,9,Semi-Private,Open: 4/01 Closed: 10/01,4,9,36,3410,139,37.20,36,3106,135,36.10,36,2345,124,34.70
15415,Highlands at Grand Geneva Resort & Spa,Lake Geneva,Wisconsin,7036 Grand Geneva Way,53147,-88.40511769999999,42.6097253,18,Resort,Open: 4/01 Closed: 11/01,4,10,71,6633,125,71.50,71,6170,120,69.20,71,5038,115,68.30
15416,Palmer at Geneva National Golf Club,Lake Geneva,Wisconsin,1221 Geneva National Ave S,53147,-88.51702039999999,42.6004256,18,Semi-Private,Open: 4/01 Closed: 10/01,4,9,72,6569,136,72.80,72,5971,131,70.00,72,4892,122,68.40
15417,Hillmoor Country Club,Lake Geneva,Wisconsin,Hwy 50 E,53147,-88.41574039999999,42.5928564,18,Semi-Private,Open: 3/01 Closed: 12/01,3,11,72,6348,123,70.10,72,6123,120,69.10,72,5364,113,65.30
15418,Lake Mills Golf Course,Lake Mills,Wisconsin,800 S Main St,53551,-88.9132813,43.0691638,18,Public,Open: 4/01 Closed: 10/01,4,9,72,6901,127,72.90,72,6359,122,70.30,73,5041,116,69.50
15422,McCauslin Brook Golf Course,Lakewood,Wisconsin,17067 Club House Ln,54138,-88.4939349,45.300978,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5926,115,67.10,70,5594,111,65.50,70,4886,111,66.80
15426,Madeline Island Golf Club,La Pointe,Wisconsin,Old Fort Rd,54850,-90.78058209999999,46.7665173,18,Semi-Private,Open: 5/15 Closed: 11/01,5,10,71,6366,131,71.00,71,6069,127,69.50,72,5506,127,71.70
15429,Camelot Country Club,Lomira,Wisconsin,W 192 Hwy 67,53048,-88.40554019999999,43.58802499999999,18,Public,Open: 3/01 Closed: 11/01,3,10,70,6121,124,68.80,70,5871,122,67.80,72,5040,119,68.50
15430,Luck Golf Course,Luck,Wisconsin,1520 S Shore Dr,54853,-92.4604189,45.5645716,18,Public,Open: 4/01 Closed: 10/31,4,10,71,6122,122,70.00,71,5846,119,68.80,72,5198,119,70.40
15431,NorthBrook Country Club,Luxemburg,Wisconsin,407 NBrook Rd,54217,-87.70543599999999,44.557726,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6216,121,69.40,71,5961,118,68.20,72,5495,117,71.10
15432,West at Yahara Hills Golf Course,Madison,Wisconsin,6701 E Broadway,53718,-89.2968525,43.047985,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6885,118,71.80,72,6627,116,70.60,72,5523,114,70.40
15434,Blackhawk Country Club,Madison,Wisconsin,3606 Blackhawk Dr,53705,-89.4546313,43.0793191,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6118,124,70.00,72,5872,122,68.90,73,5319,122,71.50
15435,Cherokee Country Club,Madison,Wisconsin,5000 N Sherman Ave,53704,-89.3649248,43.1513115,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7002,123,71.50,72,6576,119,69.80,72,5698,121,72.60
15437,Maple Bluff Country Club,Madison,Wisconsin,500 Kensington Dr,53704,-89.3698927,43.1141497,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6403,127,71.60,71,6088,123,70.10,74,5468,123,72.00
15438,Monona Golf Course,Madison,Wisconsin,111 E Dean Ave,53716,-89.3220517,43.0668025,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3157,115,34.80,36,2989,109,34.10,36,2739,106,33.20
15439,Nakoma Golf Club,Madison,Wisconsin,4145 Country Club Rd,53711,-89.4400579,43.0416149,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6342,126,71.40,70,6043,123,70.00,72,5446,121,71.80
15440,Odana Hills Golf Course,Madison,Wisconsin,4635 Odana Rd,53711,-89.45929799999999,43.048044,18,Public,Open: 4/01 Closed: 11/15,4,11,72,6572,117,70.60,72,6310,115,69.40,73,5939,120,72.90
15441,East at Yahara Hills Golf Course,Madison,Wisconsin,6701 E Broadway,53718,-89.2968525,43.047985,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6983,116,72.00,72,6720,114,70.80,72,5610,113,70.70
15445,Pine Valley Golf Course,Marathon,Wisconsin,203 136th Ave No,54448,-89.80797489999999,44.948488,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6165,118,69.00,71,5860,115,67.60,71,5393,114,70.50
15446,Little River Country Club,Marinette,Wisconsin,N2235 Shore Dr,54143,-87.626684,45.039584,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5749,110,66.50,70,5575,108,65.70,71,5083,111,68.00
15447,Perry's Landing Golf Course,Marion,Wisconsin,521 Mavis Rd,54950,-88.90776699999999,44.6776089,18,Public,Open: 4/01 Closed: 10/01,4,9,72,6135,117,69.10,72,5864,107,65.00,72,4918,108,68.10
15448,Marshfield Country Club,Marshfield,Wisconsin,11426 Hwy B,54449,-90.215936,44.661176,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6007,115,68.00,70,5832,107,66.60,70,5285,111,69.30
15449,River Edge Golf Course,Marshfield,Wisconsin,10191 Mill Creekroad Dr,54449,-90.2227075,44.6093804,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6514,126,71.50,72,6280,124,70.40,72,5388,115,70.90
15450,Castle Rock Golf Course,Mauston,Wisconsin,Welch Prairie Rd,53948,-90.11564210000002,43.8621698,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6160,126,70.10,72,5915,123,69.00,71,5318,122,70.60
15451,Mayville Golf Club,Mayville,Wisconsin,325 S German St,53050,-88.5398398,43.4921184,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6173,119,69.50,71,5915,116,69.10,72,5235,120,72.90
15452,Black River Country Club,Medford,Wisconsin,County Hwy O,54451,-90.351918,45.1205045,9,Semi-Private,Open: 4/01 Closed: 10/01,4,9,35,3043,119,35.00,35,2825,115,34.10,36,2548,123,36.80
15457,Wanaki Golf Course,Menomonee Falls,Wisconsin,N50 20830 W Lisbon Rd,53051,-88.1707271,43.1081578,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6569,127,71.40,71,6224,123,69.80,70,5012,117,69.20
15458,North Hills Country Club,Menomonee Falls,Wisconsin,N73 W13430 Appleton Ave,53051,-88.079275,43.1509694,18,Private,Open: 4/01 Closed: 12/15,4,12,71,6529,132,72.60,71,6224,129,71.10,74,5800,131,73.80
15459,Island at Silver Spring Country Club,Menomonee Falls,Wisconsin,N56W21318 W Silver Spring Dr,53051,-88.0696567,43.1171493,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6744,128,72.40,72,6470,126,71.60,70,5616,124,72.90
15461,Chippewa Valley Golf Club,Menomonie,Wisconsin,2200 Crestwood Dr,54751,-91.903346,44.86189299999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6324,123,70.30,71,5890,119,68.40,71,4758,114,67.40
15463,Blue/White at North Shore Country Club,Mequon,Wisconsin,3100 W Country Club Dr,53092,-87.9495592,43.2154448,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6815,131,73.20,72,6412,127,71.40,72,5378,123,71.20
15464,Red/Blue at North Shore Country Club,Mequon,Wisconsin,3100 W Country Club Dr,53092,-87.9495592,43.2154448,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6875,129,73.20,72,6468,126,71.40,72,5495,123,71.70
15465,White/Blue at Mequon Country Club,Mequon,Wisconsin,12400 N Ville du Parc Dr,53092,-87.95272659999999,43.2433921,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6739,130,73.10,72,6409,127,71.60,72,5491,123,72.20
15466,Blue/Red at Mequon Country Club,Mequon,Wisconsin,12400 N Ville du Parc Dr,53092,-87.95272659999999,43.2433921,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6749,129,72.80,72,6436,126,71.40,72,5505,123,71.80
15467,White/Red at North Shore Country Club,Mequon,Wisconsin,3100 W Country Club Dr,53092,-87.9495592,43.2154448,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6864,127,72.80,72,6474,124,71.00,72,5279,119,70.10
15468,Ozaukee Country Club,Mequon,Wisconsin,10823 N River Rd,53092,-87.9652735,43.2149827,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6653,127,72.00,70,6309,124,70.30,72,5450,123,71.70
15469,Red/White at Mequon Country Club,Mequon,Wisconsin,12400 N Ville du Parc Dr,53092,-87.95272659999999,43.2433921,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6736,130,72.90,72,6395,126,71.40,72,5488,124,72.00
15471,Merrill Golf Club,Merrill,Wisconsin,1604 O'Day St,54452,-89.67254679999999,45.1723934,18,Public,Open: 4/01 Closed: 12/31,4,12,71,6456,120,70.20,71,6209,117,69.10,71,5438,111,70.00
15472,Devil's Head Lodge,Merrimac,Wisconsin,S6330 Bluff Rd,53561,-89.6257531,43.4187051,18,Public,Open: 5/01 Closed: 10/31,5,10,73,6725,127,71.60,73,6336,124,69.80,73,5141,113,64.40
15474,Bishop's Bay Country Club,Middleton,Wisconsin,4201 Hwy M,53711,-89.45197639999999,43.1188379,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7160,132,74.80,72,6740,128,72.80,72,5397,122,71.40
15475,Championship at Pleasant View Golf Club,Middleton,Wisconsin,1322 Pleasant View Rd,53562,-89.53656769999999,43.0877036,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6436,122,70.00,72,6179,119,68.90,72,5514,125,72.60
15476,Bonny Meade at Oak Ridge Golf Course,Milton,Wisconsin,1238 Bowers Lake Rd,53563,-88.9272951,42.7871966,9,Public,Open: 4/01 Closed: 12/31,4,12,36,3132,117,35.00,36,2902,114,34.00,36,2636,111,34.80
15485,Brown Deer Golf Club,Milwaukee,Wisconsin,7835 N Green Bay Rd,53209,-87.95079640000002,43.16305759999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6716,132,72.60,71,6390,129,71.00,73,5927,132,73.90
15486,Brynwood Country Club,Milwaukee,Wisconsin,6200 W Good Hope Rd,53223,-87.9884548,43.1500594,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6661,132,72.60,72,6347,130,71.80,72,5674,124,69.50
15487,Dretzka Golf Course,Milwaukee,Wisconsin,12020 W Bradley Rd,53224,-88.0564808,43.1682804,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6840,124,72.30,71,6443,120,70.50,76,5817,121,72.90
15488,Tripoli Country Club,Milwaukee,Wisconsin,7401 N 43rd St,53209,-87.9664461,43.1528404,18,Private,Open: 4/01 Closed: 10/31,4,10,71,6553,127,71.90,71,6250,124,70.60,71,5557,118,67.70
15491,Ludden Lake Golf Club,Mineral Point,Wisconsin,W Ludden Lake Rd,53565,-90.20309789999999,42.8748337,9,Public,Open: 4/01 Closed: 11/01,4,10,34,2649,107,32.00,34,2460,105,31.60,34,1976,101,31.40
15493,Timber Ridge Country Club,Minocqua,Wisconsin,Hwy 51 S,54548,-89.7085431,45.8710674,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6627,127,71.80,72,6274,124,70.20,72,5488,123,71.70
15495,National at Fox Hills Resort & Conference,Mishicot,Wisconsin,250 W. Church St,54228,-87.64998179999999,44.2336152,36,Resort,April 1 to November 1,1,12,72,6574,132,72.70,72,6267,129,70.70,72,5366,124,71.00
15496,Red/Blue at Fox Hills Resort & Conference,Mishicot,Wisconsin,300 W Church St,54228,-87.6522171,44.23109849999999,18,Resort,Open: 4/01 Closed: 11/01,4,10,71,6220,122,70.00,71,6013,120,69.10,72,5598,120,72.00
15497,Blue/White at Fox Hills Resort & Conference,Mishicot,Wisconsin,300 W Church St,54228,-87.6522171,44.23109849999999,18,Resort,Open: 4/01 Closed: 11/01,4,10,71,6044,123,69.10,71,5780,120,67.90,72,5390,120,70.90
15498,White/Red at Fox Hills Resort & Conference,Mishicot,Wisconsin,300 W Church St,54228,-87.6522171,44.23109849999999,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6406,123,70.50,72,6143,121,69.40,73,5692,121,72.30
15500,Monroe Country Club,Monroe,Wisconsin,E End 21St St,53566,-89.6635055,42.5903472,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6130,122,69.60,70,5828,118,68.20,72,5143,117,69.80
15502,Scharenberg's White Lake Golf Resort,Montello,Wisconsin,W1680 Country Club Dr,53949,-89.24453079999999,43.8124437,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6294,120,70.60,72,5731,118,69.70,72,5018,113,69.20
15503,Indianhead Golf & Recreation,Mosinee,Wisconsin,966 Indianhead Dr,54455,-89.667356,44.79513499999999,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6530,129,71.30,72,6179,126,69.70,72,5032,117,68.70
15507,Eighteen at Lake Beulah Country Club,Mukwonago,Wisconsin,N9430 E Shore Dr,53149,-88.3709992,42.8362405,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,68,5857,108,68.00,68,5460,105,68.00,69,4896,108,67.00
15508,North Moraine at Rainbow Springs Golf Club,Mukwonago,Wisconsin,S103 W 33599 Hwy Lo,53149,-88.4147019,42.85755109999999,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6914,132,73.40,72,6702,130,72.40,72,5427,123,71.50
15510,Muskego Lakes Country Club,Muskego,Wisconsin,S 100 W 14020 Hwy 36,53150,-88.4127829,42.6402061,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6576,126,71.50,71,6129,121,69.60,72,5395,123,71.70
15512,Ridgeway Golf & Country Club,Neenah,Wisconsin,2913 Hwy 150,54956,-88.462609,44.1858193,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6286,126,70.30,72,6117,124,69.50,72,5248,120,70.30
15514,Neillsville Country Club,Neillsville,Wisconsin,603 E Division St,54456,-90.583229,44.5548405,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3070,111,34.50,36,3055,110,34.40,36,2604,111,34.50
15515,The Pines at Lake Arrowhead Golf Club,Nekoosa,Wisconsin,1195 Apache Ln,54457,-89.81708069999999,44.1919778,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,6624,135,72.30,72,6182,131,70.20,72,5213,125,70.20
15516,The Lakes at Lake Arrowhead Golf Club,Nekoosa,Wisconsin,1195 Apache Ln,54457,-89.81708069999999,44.1919778,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,72,7105,140,74.80,72,6585,134,72.50,72,5272,124,71.00
