course_id,course,city,state,street,zip_code,lng,lat,hole,public_private,golf_season,beg_mnth,end_mnth,championship_par,championship_yards,championship_slope,championship_usga,middle_par,middle_yards,middle_slope,middle_usga,forward_par,forward_yards,forward_slope,forward_usga,phone,architect,year_built,guest_policy,credit_card,range,rental_club,pro_in_House,metal_spikes_okay,weekday,weekend,tee_time_welcomed,rental_cart_available
15319,White/Blue at Rolling Meadows Golf Course,Fond du Lac,Wisconsin,560 W Rolling Meadows Dr,54937,-88.47653849999999,43.7546836,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6962,128,73.40,72,6424,124,70.90,72,5177,118,69.70,(920) 924-2424,Dick Nugent,1996,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15320,Blue/Red at Rolling Meadows Golf Course,Fond du Lac,Wisconsin,560 W Rolling Meadows Dr,54937,-88.47653849999999,43.7546836,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6988,129,73.50,72,6483,124,71.20,72,5406,121,71.00,(920) 924-2424,Dick Nugent,1996,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15322,Red/White at Rolling Meadows Golf Course,Fond du Lac,Wisconsin,560 W Rolling Meadows Dr,54937,-88.47653849999999,43.7546836,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6990,129,73.50,72,6511,125,71.30,72,5211,118,69.90,(920) 924-2424,Dick Nugent,1975,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15323,South Hills Golf & Country Club,Fond du Lac,Wisconsin,1175 Fond du Lac Ave,54935,-88.4112907,43.752891,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6378,124,70.30,71,6174,122,69.60,72,5494,123,72.00,(920) 921-9060,,,Reciprocal,None,Yes,No,Yes,No,$,$,Yes,Yes
15325,Whispering Springs Golf Club,Fond du Lac,Wisconsin,380 Whispering Springs Dr,54935,-88.3728342,43.7895058,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6960,134,73.90,72,6523,126,71.80,72,5207,122,70.30,(920) 921-8053,Bob Lohmann,1997,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15326,Abbey Springs Golf Course,Fontana,Wisconsin,S Shore Dr Route 1,53125,-88.4930948,42.5961619,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6468,133,71.40,72,6111,131,70.10,75,5341,129,72.40,(262) 275-6111,Ken Killian & Dick Nugent,1972,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
15327,Big Foot Country Club,Fontana,Wisconsin,770 Shabbona Dr,53125,-88.57521,42.542048,18,Private,Open: 4/01 Closed: 11/01,4,10,73,6656,137,73.40,73,6428,134,72.30,76,5735,121,69.80,(262) 275-3411,Tom Bendelow,1924,Closed,None,Yes,Yes,Yes,No,$$,$$,No,Included in fee
15329,Koshkonong Mounds Country Club,Fort Atkinson,Wisconsin,W7670 Koshkonong Mounds Rd,53538,-88.912308,42.8739796,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6431,121,70.00,71,6170,119,68.70,72,5813,121,72.10,(920) 563-2823,,1944,Open,"VISA, MasterCard Welcomed",No,No,Yes,No,$,$,Yes,Yes
15331,Oakwood Park Golf Course,Franklin,Wisconsin,3620 W Oakwood Rd,53132,-87.96222829999999,42.8586889,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7008,121,72.50,72,6658,118,71.40,72,6179,123,74.40,(414) 281-6700,Larry Packard,1960,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15332,Tuckaway Country Club,Franklin,Wisconsin,6901 W Drexel Ave,53132,-88.0057298,42.8939679,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6941,132,73.60,72,6584,128,72.00,74,5878,128,73.90,(414) 425-4280,Ken Killian & Dick Nugent,1967,Closed,None,Yes,No,Yes,No,$$,$$,Yes,Included in fee
15337,Red/White at Lake Park Golf Club,Germantown,Wisconsin,N112W17300 Mequon Rd,53022,-88.1248398,43.2216777,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7048,131,73.60,72,6546,126,71.30,72,6069,129,74.60,(262) 255-4200,Lloyd Robinson,1974,Open,"VISA, MasterCard Welcomed",No,No,Yes,Yes,$,$,Yes,Yes
15338,White/Blue at Lake Park Golf Club,Germantown,Wisconsin,N112W17300 Mequon Rd,53022,-88.1248398,43.2216777,18,Public,Open: 4/01 Closed: 11/01,4,10,75,6820,126,72.90,75,6473,122,71.30,75,6068,127,74.80,(262) 255-4200,Lloyd Robinson,1974,Open,"VISA, MasterCard Welcomed",No,No,Yes,Yes,$,$,Yes,Yes
15341,Blue/Red at Lake Park Golf Club,Germantown,Wisconsin,N112W17300 Mequon Rd,53022,-88.1248398,43.2216777,18,Public,Open: 4/01 Closed: 11/01,4,10,73,6672,126,71.90,73,6315,122,70.40,73,5875,124,73.60,(262) 255-4200,Lloyd Robinson,1994,Open,"VISA, MasterCard Welcomed",No,No,Yes,Yes,$,$,Yes,Yes
15342,Glen Hills Golf Club,Glenwood City,Wisconsin,3127 Campground Ln,54013,-92.17073459999999,45.0008158,9,Semi-Private,Open: 4/01 Closed: 11/01,4,10,36,3353,122,35.90,36,3140,118,35.00,36,2579,108,32.40,(715) 265-4718,,1970,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15344,Fire Ridge Golf Club,Grafton,Wisconsin,2241 Hwy W,53024,-87.9289093,43.3560714,18,Semi-Private,Open: 3/01 Closed: 11/30,3,11,72,7049,136,74.50,72,6408,128,71.50,72,5487,126,72.30,(262) 375-2444,Kerry Mattingly & Gregg Kuehn,1994,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$$,Yes,Yes
15347,Green Bay Country Club,Green Bay,Wisconsin,2400 Klondike Rd,54311,-87.9613327,44.4494675,18,Private,Open: 4/01 Closed: 10/31,4,10,72,7019,138,74.10,72,6607,132,72.00,72,4981,121,70.00,(920) 339-4653,Dick Nugent,1995,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$$$,$$$,Yes,Yes
15348,Oneida Golf & Riding Club,Green Bay,Wisconsin,207 Country Club Rd,54313,-88.1097289,44.5353388,18,Private,Open: 4/01 Closed: 11/01,4,10,72,6522,131,71.80,72,5726,124,68.10,74,5585,126,71.90,(920) 498-6510,Stanley Pelchar,1928,Closed,None,Yes,No,Yes,No,$,$,No,Yes
15353,Woodlands at Lawsonia Golf Course,Green Lake,Wisconsin,W2615 S Valley View Dr,54941,-89.0125379,43.8291742,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6618,129,71.50,72,6150,125,69.50,72,5106,120,69.10,(920) 294-3320,Rocky Roquemore,1983,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
15354,Links at Lawsonia Golf Course,Green Lake,Wisconsin,W2615 S Valley View Dr,54941,-89.0125379,43.8291742,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6764,130,72.80,72,6466,128,71.50,71,5078,114,68.90,(920) 294-3320,William Langford,1930,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
15358,Garden/Spring at Wander Springs Golf Course,Greenleaf,Wisconsin,4342 Wayside Rd,54126,-87.9139095,44.2549138,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6580,120,70.90,72,6186,116,68.90,72,5390,114,69.70,(920) 864-4653,Bob Brandt,1988,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15360,Whitnall Park Golf Course,Hales Corners,Wisconsin,5879 S 92nd St,53130,-88.02902189999999,42.9370541,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6335,118,69.60,71,6115,116,68.60,74,5879,120,72.60,(414) 425-7931,George Hansen,1932,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
15361,Hammond Golf Club,Hammond,Wisconsin,450 Davis St,54015,-92.4354015,44.9817229,9,Semi-Private,Open: 3/01 Closed: 11/01,3,10,35,3109,118,34.70,36,3032,117,34.40,36,2504,114,34.10,(715) 796-2266,Art Tangen,1969,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15363,Pinewood Country Club,Harshaw,Wisconsin,4660 Lakewood Rd,54529,-89.67168009999999,45.69069140000001,18,Public,Open: 4/01 Closed: 10/31,4,10,69,6245,123,69.80,69,5900,120,68.30,72,4854,115,67.70,(800) 746-3963,Al Bromann,1962,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15364,Washington County Golf Course,Hartford,Wisconsin,6439 Clover Rd,53027,-88.3548197,43.3380817,18,Public,Open: 4/01 Closed: 11/01,4,10,72,7007,130,73.10,72,6587,126,71.20,72,5200,118,69.50,(262) 670-6616,Arthur Hills,1997,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15368,Songbird Hills Golf Club,Hartland,Wisconsin,W259 N 8700 Hwy J,53029,-88.33831149999999,43.28268800000001,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5541,110,66.20,70,5354,108,65.40,70,5066,112,68.40,(262) 246-7050,Hal Hoffman,1992,Open,"VISA, MasterCard Welcomed",No,No,No,No,$,$,Yes,Yes
15369,Hayward National Golf Club,Hayward,Wisconsin,15986 W Fun Valley Rd,54843,-91.49263859999999,45.9785042,18,Public,Open: 4/15 Closed: 10/20,4,10,71,6327,123,71.00,71,6036,120,69.70,71,5253,112,66.10,(715) 634-6727,Gary Pietz & Bruce Smith,1996,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
15370,Ross' Teal Wing Golf Club,Hayward,Wisconsin,12425 N Ross Rd,54843,-91.1012476,46.07926680000001,18,Resort,Open: 5/01 Closed: 10/20,5,10,72,6379,139,72.10,72,6142,136,71.00,72,5218,132,71.20,(715) 462-3631,Tim Ross,1995,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
15371,Hayward Golf & Tennis Club,Hayward,Wisconsin,Route 10,54843,-89.52715189999999,44.5228996,18,Semi-Private,Open: 3/15 Closed: 11/01,3,10,72,6685,125,71.80,72,6409,122,70.60,72,5200,119,70.00,(715) 634-2760,Dane Nelson,1924,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15376,Drugan's Castle Mound,Holmen,Wisconsin,W7665 Sylvester Rd,54636,-91.2880741,44.0331356,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6492,120,70.70,72,6078,115,68.50,72,4852,110,67.50,(608) 526-3225,,1970,Open,"VISA, MasterCard, Discover Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
15377,Rock River Hills Golf Club,Horicon,Wisconsin,Main St,53032,-88.6427569,43.4364017,18,Public,Open: 4/01 Closed: 10/31,4,10,70,6243,127,70.50,70,5923,123,69.00,70,5160,121,70.00,(920) 485-4990,Homer Fieldhouse,1965,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15380,Hudson Country Club,Hudson,Wisconsin,201 Carmichael Rd,54016,-92.7221251,44.96976859999999,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6435,129,71.00,71,6023,125,69.10,71,5074,127,69.10,(715) 386-3390,,1955,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15381,Troy Burne Golf Club,Hudson,Wisconsin,295 Lindsay Rd,54016,-92.741016,44.8967209,18,Public,year round,1,12,71,7003,140,74.80,71,6505,133,72.40,71,4932,122,69.60,(715) 381-9800,Tom Lehman & John Fought,1999,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Yes
15383,Glacier Wood Golf Club,Iola,Wisconsin,604 Water St,54945,-89.120468,44.515471,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6520,130,71.60,71,6112,126,69.70,71,5113,116,65.20,(715) 445-3831,Larry Packard,1965,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15387,Riverside Golf Course,Janesville,Wisconsin,2100 Golf Course Rd,53545,-89.0424306,42.7122164,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6508,123,70.70,72,6193,120,69.30,72,5069,116,68.90,(608) 757-3080,Robert B. Harris,1946,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15388,Meadow Springs Golf Club,Jefferson,Wisconsin,424 S Sanborn Ave,53549,-88.80254699999999,43.0015943,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6375,114,68.50,71,6068,109,65.50,71,4957,116,70.20,(920) 674-6858,,1924,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15389,White Birch at Brighton Dale Links,Kansasville,Wisconsin,830 248th Ave,53139,-88.11061629999999,42.6513533,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6977,130,73.30,72,6668,127,71.90,72,5859,126,73.20,(262) 878-1440,Ed Ault,1971,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
15390,Red Pine at Brighton Dale Links,Kansasville,Wisconsin,830 248th Ave,53139,-88.11061629999999,42.6513533,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3505,132,72.80,36,3355,129,71.40,38,2851,134,75.40,(262) 878-1440,Ed Ault,1971,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
15391,Blue Spruce at Brighton Dale Links,Kansasville,Wisconsin,830 248th Ave,53139,-88.11061629999999,42.6513533,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6687,129,72.00,72,6382,126,70.60,72,5628,125,72.10,(262) 878-1440,Steven Halberg,1990,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
15392,Irish Waters Golf Club,Kaukauna,Wisconsin,N4265 Murphy Rd,54130,-88.32440799999999,44.3922669,18,Public,Open: 3/01 Closed: 11/30,3,11,71,6043,114,68.90,71,5772,111,67.70,71,5142,112,69.30,(920) 788-7444,Gilmore & Graves,1995,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15394,Fox Valley Golf Club,Kaukauna,Wisconsin,City Hwy UU,54130,-88.2742633,44.3568197,18,Private,Open: 4/01 Closed: 11/01,4,10,73,6582,123,71.00,73,6292,120,69.70,72,5624,120,71.80,(920) 766-1340,Locke,1964,Reciprocal,None,Yes,Yes,Yes,No,$,$,No,Yes
15396,Kenosha Country Club,Kenosha,Wisconsin,500 13th Ave,53140,-87.8292821,42.6576059,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6479,132,72.10,70,6277,130,71.10,74,5705,132,73.70,(262) 552-8221,Donald Ross,1922,Closed,None,Yes,No,Yes,No,$,$,Yes,Yes
15405,River at Blackwolf Run Golf Course,Kohler,Wisconsin,1111 W Riverside Dr,53044,-87.77918269999999,43.7314975,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6991,151,74.90,72,6607,146,73.20,72,5115,128,70.70,(920) 457-4446,Pete Dye,1990,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$$,$$$,Yes,Yes
15406,Meadow Valleys at Blackwolf Run Golf Course,Kohler,Wisconsin,1111 W Riverside Dr,53044,-87.77918269999999,43.7314975,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,7142,143,74.70,72,6735,138,73.00,72,5065,125,69.50,(920) 457-4446,Pete Dye,1988,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$$,$$$,Yes,Yes
15409,Forest Hills Public Golf Course,La Crosse,Wisconsin,600 Losey Blvd No,54601,-91.219415,43.817989,18,Public,Open: 4/01 Closed: 11/15,4,11,71,6063,123,69.30,71,5788,120,68.00,71,5275,119,70.40,(608) 779-4653,,1903,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15411,Brute at Grand Geneva Resort & Spa,Lake Geneva,Wisconsin,7036 Grand Geneva Way,53147,-88.40511769999999,42.6097253,18,Resort,Open: 4/01 Closed: 11/01,4,10,72,6997,136,73.80,72,6554,131,71.90,74,5244,129,70.00,(262) 248-2556,Robert B. Harris,1968,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$$,$$$,Yes,Included in fee
15413,Trevino at Geneva National Golf Club,Lake Geneva,Wisconsin,1221 Geneva National Ave S,53147,-88.51702039999999,42.6004256,18,Semi-Private,Open: 4/01 Closed: 10/01,4,9,72,7116,135,74.20,72,6654,132,72.30,72,5261,123,69.90,(262) 245-7010,Lee Trevino,1990,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$$,Yes,Included in fee
15414,Gary Player Nine at Geneva National Golf Club,Lake Geneva,Wisconsin,1221 Geneva National Ave S,53147,-88.51702039999999,42.6004256,9,Semi-Private,Open: 4/01 Closed: 10/01,4,9,36,3410,139,37.20,36,3106,135,36.10,36,2345,124,34.70,(262) 245-7010,Gary Player,1995,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
15415,Highlands at Grand Geneva Resort & Spa,Lake Geneva,Wisconsin,7036 Grand Geneva Way,53147,-88.40511769999999,42.6097253,18,Resort,Open: 4/01 Closed: 11/01,4,10,71,6633,125,71.50,71,6170,120,69.20,71,5038,115,68.30,(262) 248-2556,Pete Dye & Jack Nicklaus,1970,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
15416,Palmer at Geneva National Golf Club,Lake Geneva,Wisconsin,1221 Geneva National Ave S,53147,-88.51702039999999,42.6004256,18,Semi-Private,Open: 4/01 Closed: 10/01,4,9,72,6569,136,72.80,72,5971,131,70.00,72,4892,122,68.40,(262) 245-7010,Arnold Palmer,1990,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$$,$$,Yes,Included in fee
15417,Hillmoor Country Club,Lake Geneva,Wisconsin,Hwy 50 E,53147,-88.41574039999999,42.5928564,18,Semi-Private,Open: 3/01 Closed: 12/01,3,11,72,6348,123,70.10,72,6123,120,69.10,72,5364,113,65.30,(262) 248-4570,,1924,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Included in fee
15418,Lake Mills Golf Course,Lake Mills,Wisconsin,800 S Main St,53551,-88.9132813,43.0691638,18,Public,Open: 4/01 Closed: 10/01,4,9,72,6901,127,72.90,72,6359,122,70.30,73,5041,116,69.50,(920) 648-5013,,1927,Open,"VISA, MasterCard Welcomed",No,Yes,No,No,$,$,Yes,Yes
15422,McCauslin Brook Golf Course,Lakewood,Wisconsin,17067 Club House Ln,54138,-88.4939349,45.300978,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5926,115,67.10,70,5594,111,65.50,70,4886,111,66.80,(715) 276-7623,,1963,Open,"VISA, MasterCard, Discover Welcomed",No,Yes,No,No,$,$,Yes,Yes
15426,Madeline Island Golf Club,La Pointe,Wisconsin,Old Fort Rd,54850,-90.78058209999999,46.7665173,18,Semi-Private,Open: 5/15 Closed: 11/01,5,10,71,6366,131,71.00,71,6069,127,69.50,72,5506,127,71.70,(715) 747-3212,"Robert Trent Jones, Sr.",1966,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15429,Camelot Country Club,Lomira,Wisconsin,W 192 Hwy 67,53048,-88.40554019999999,43.58802499999999,18,Public,Open: 3/01 Closed: 11/01,3,10,70,6121,124,68.80,70,5871,122,67.80,72,5040,119,68.50,(920) 269-4949,Homer Fieldhouse,1966,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15430,Luck Golf Course,Luck,Wisconsin,1520 S Shore Dr,54853,-92.4604189,45.5645716,18,Public,Open: 4/01 Closed: 10/31,4,10,71,6122,122,70.00,71,5846,119,68.80,72,5198,119,70.40,(715) 472-2939,Gordon Emerson,1938,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15431,NorthBrook Country Club,Luxemburg,Wisconsin,407 NBrook Rd,54217,-87.70543599999999,44.557726,18,Semi-Private,Open: 4/01 Closed: 11/01,4,10,71,6216,121,69.40,71,5961,118,68.20,72,5495,117,71.10,(920) 845-2383,Eddie Langard,1968,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15432,West at Yahara Hills Golf Course,Madison,Wisconsin,6701 E Broadway,53718,-89.2968525,43.047985,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6885,118,71.80,72,6627,116,70.60,72,5523,114,70.40,(608) 838-3126,Art Johnson,1964,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
15434,Blackhawk Country Club,Madison,Wisconsin,3606 Blackhawk Dr,53705,-89.4546313,43.0793191,18,Private,Open: 4/01 Closed: 10/31,4,10,72,6118,124,70.00,72,5872,122,68.90,73,5319,122,71.50,(608) 231-2456,,1921,Closed,None,Yes,No,Yes,No,$$,$$,No,Yes
15435,Cherokee Country Club,Madison,Wisconsin,5000 N Sherman Ave,53704,-89.3649248,43.1513115,18,Private,Open: 4/01 Closed: 11/01,4,10,72,7002,123,71.50,72,6576,119,69.80,72,5698,121,72.60,(608) 249-1000,David Gill,1964,Closed,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15437,Maple Bluff Country Club,Madison,Wisconsin,500 Kensington Dr,53704,-89.3698927,43.1141497,18,Private,Open: 4/01 Closed: 11/01,4,10,71,6403,127,71.60,71,6088,123,70.10,74,5468,123,72.00,(608) 249-2000,,1899,Closed,None,Yes,Yes,Yes,No,$$,$$,Yes,Yes
15438,Monona Golf Course,Madison,Wisconsin,111 E Dean Ave,53716,-89.3220517,43.0668025,9,Public,Open: 4/01 Closed: 11/01,4,10,36,3157,115,34.80,36,2989,109,34.10,36,2739,106,33.20,(608) 266-4736,Art Johnson,1979,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
15439,Nakoma Golf Club,Madison,Wisconsin,4145 Country Club Rd,53711,-89.4400579,43.0416149,18,Private,Open: 4/01 Closed: 11/01,4,10,70,6342,126,71.40,70,6043,123,70.00,72,5446,121,71.80,(608) 238-3143,Tom Bendelow,1920,Closed,None,Yes,No,Yes,No,$,$,Yes,Yes
15440,Odana Hills Golf Course,Madison,Wisconsin,4635 Odana Rd,53711,-89.45929799999999,43.048044,18,Public,Open: 4/01 Closed: 11/15,4,11,72,6572,117,70.60,72,6310,115,69.40,73,5939,120,72.90,(608) 266-4078,,1954,Open,"VISA, MasterCard Welcomed",Yes,No,Yes,No,$,$,Yes,Yes
15441,East at Yahara Hills Golf Course,Madison,Wisconsin,6701 E Broadway,53718,-89.2968525,43.047985,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6983,116,72.00,72,6720,114,70.80,72,5610,113,70.70,(608) 838-3126,Art Johnson,1965,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,Yes,$,$,Yes,Yes
15445,Pine Valley Golf Course,Marathon,Wisconsin,203 136th Ave No,54448,-89.80797489999999,44.948488,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6165,118,69.00,71,5860,115,67.60,71,5393,114,70.50,(715) 443-2848,,1969,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15446,Little River Country Club,Marinette,Wisconsin,N2235 Shore Dr,54143,-87.626684,45.039584,18,Public,Open: 4/01 Closed: 11/01,4,10,70,5749,110,66.50,70,5575,108,65.70,71,5083,111,68.00,(715) 732-2221,,1927,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15447,Perry's Landing Golf Course,Marion,Wisconsin,521 Mavis Rd,54950,-88.90776699999999,44.6776089,18,Public,Open: 4/01 Closed: 10/01,4,9,72,6135,117,69.10,72,5864,107,65.00,72,4918,108,68.10,(715) 754-5667,Dick Reinhart,1998,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
15448,Marshfield Country Club,Marshfield,Wisconsin,11426 Hwy B,54449,-90.215936,44.661176,18,Public,Open: 4/01 Closed: 11/01,4,10,70,6007,115,68.00,70,5832,107,66.60,70,5285,111,69.30,(715) 384-4409,Joe Sturm,1922,Open,"VISA, MasterCard, Amex, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15449,River Edge Golf Course,Marshfield,Wisconsin,10191 Mill Creekroad Dr,54449,-90.2227075,44.6093804,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6514,126,71.50,72,6280,124,70.40,72,5388,115,70.90,(715) 676-3370,,1990,Open,"VISA, MasterCard, Discover Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15450,Castle Rock Golf Course,Mauston,Wisconsin,Welch Prairie Rd,53948,-90.11564210000002,43.8621698,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6160,126,70.10,72,5915,123,69.00,71,5318,122,70.60,(608) 847-4658,Art Johnson,1974,Open,"VISA, MasterCard Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15451,Mayville Golf Club,Mayville,Wisconsin,325 S German St,53050,-88.5398398,43.4921184,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6173,119,69.50,71,5915,116,69.10,72,5235,120,72.90,(920) 387-2999,Bob Lohmann,1931,Open,"VISA, MasterCard Welcomed",No,Yes,Yes,No,$,$,Yes,Yes
15452,Black River Country Club,Medford,Wisconsin,County Hwy O,54451,-90.351918,45.1205045,9,Semi-Private,Open: 4/01 Closed: 10/01,4,9,35,3043,119,35.00,35,2825,115,34.10,36,2548,123,36.80,(715) 748-5520,,1993,Open,"VISA, MasterCard Welcomed",No,Yes,No,No,$,$,Yes,Yes
15457,Wanaki Golf Course,Menomonee Falls,Wisconsin,N50 20830 W Lisbon Rd,53051,-88.1707271,43.1081578,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6569,127,71.40,71,6224,123,69.80,70,5012,117,69.20,(262) 252-3480,Larry Packard,1970,Open,"VISA, MasterCard Welcomed",No,No,Yes,Yes,$,$,Yes,Yes
15458,North Hills Country Club,Menomonee Falls,Wisconsin,N73 W13430 Appleton Ave,53051,-88.079275,43.1509694,18,Private,Open: 4/01 Closed: 12/15,4,12,71,6529,132,72.60,71,6224,129,71.10,74,5800,131,73.80,(262) 251-8190,,1929,Reciprocal,None,Yes,Yes,Yes,No,$$,$$,No,Yes
15459,Island at Silver Spring Country Club,Menomonee Falls,Wisconsin,N56W21318 W Silver Spring Dr,53051,-88.0696567,43.1171493,18,Public,Open: 4/01 Closed: 11/01,4,10,72,6744,128,72.40,72,6470,126,71.60,70,5616,124,72.90,(262) 252-4666,Ronald Kuhlman,1993,Open,"VISA, MasterCard, Amex Welcomed",Yes,Yes,Yes,No,$,$,Yes,Yes
15461,Chippewa Valley Golf Club,Menomonie,Wisconsin,2200 Crestwood Dr,54751,-91.903346,44.86189299999999,18,Public,Open: 4/01 Closed: 11/01,4,10,71,6324,123,70.30,71,5890,119,68.40,71,4758,114,67.40,(715) 235-9808,Rick Budinger,1979,Open,"VISA, MasterCard Welcomed",Yes,Yes,No,No,$,$,Yes,Yes
